"","n","mdl","xDist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"252",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x0","size","edgeKC",0.0075,0.041,0.084,0
"253",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x1","power","naive",0.8675,0.918,0.9355,0
"254",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x1","power","edgeKC",0.827,0.89,0.9175,0
"255",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x1","size","naive",0.011,0.047,0.0935,0
"256",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x1","size","edgeKC",0.003,0.021,0.0585,0
"257",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x0","power","naive",0.005,0.0355,0.0985,0
"258",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x0","power","edgeKC",0.002,0.0245,0.0735,0
"259",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x0","size","naive",0.005,0.0355,0.0985,0
"260",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x0","size","edgeKC",0.002,0.0245,0.0735,0
"261",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x1","power","naive",0.5875,0.7675,0.8415,0
"262",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x1","power","edgeKC",0.4825,0.6485,0.75,0
"263",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x1","size","naive",0.047,0.122,0.191,0
"264",25,3,"lap","naive edgeKC",2000,374750219,"HC2","x1","size","edgeKC",0.0215,0.0575,0.1035,0
"265",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x0","power","naive",0.0015,0.021,0.0685,0
"266",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x0","power","edgeKC",5e-04,0.0165,0.049,0
"267",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x0","size","naive",0.0015,0.021,0.0685,0
"268",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x0","size","edgeKC",5e-04,0.0165,0.049,0
"269",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x1","power","naive",0.498,0.69,0.781,0
"270",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x1","power","edgeKC",0.385,0.552,0.6655,0
"271",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x1","size","naive",0.0265,0.079,0.13,0
"272",25,3,"lap","naive edgeKC",2000,374750219,"HC3","x1","size","edgeKC",0.01,0.0365,0.07,0
"273",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x0","power","naive",0.01,0.045,0.1025,0
"274",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x0","power","edgeKC",0.007,0.0375,0.0915,0
"275",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x0","size","naive",0.01,0.045,0.1025,0
"276",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x0","size","edgeKC",0.007,0.0375,0.0915,0
"277",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x1","power","naive",0.7285,0.859,0.905,0
"278",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x1","power","edgeKC",0.629,0.7955,0.87,0
"279",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x1","size","naive",0.0445,0.1085,0.1715,0
"280",40,3,"lap","naive edgeKC",2000,456250381,"HC2","x1","size","edgeKC",0.025,0.065,0.1155,0
"281",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x0","power","naive",0.0075,0.0365,0.082,0
"282",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x0","power","edgeKC",0.0065,0.0305,0.073,0
"283",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x0","size","naive",0.0075,0.0365,0.082,0
"284",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x0","size","edgeKC",0.0065,0.0305,0.073,0
"285",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x1","power","naive",0.6585,0.8175,0.88,0
"286",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x1","power","edgeKC",0.5475,0.7365,0.8195,0
"287",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x1","size","naive",0.031,0.078,0.1345,0
"288",40,3,"lap","naive edgeKC",2000,456250381,"HC3","x1","size","edgeKC",0.018,0.0475,0.0885,0
