"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3","HC4","HC4m","HC5","HC0_fp","HC1_fp","HC2_fp","HC3_fp","HC4_fp","HC4m_fp","HC5_fp"
"621",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B0","Power",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"627",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"629",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B3","Power",1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
"630",100,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,893524979,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B3","Power",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640",250,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1046857518,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"647",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B3","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"650",500,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,951471123,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B2","Size",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"654",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B1","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"658",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"659",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"660",1000,"1 1 1 1 0 0","E3","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,595100629,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B3","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",25,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,711046554,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B3","Size",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
"675",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B4","Size",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"676",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"680",50,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,447167169,"B4","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"681",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B3","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",100,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,332806184,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"699",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"700",250,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,48947932,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"709",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"710",500,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,721473461,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
