"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"4339",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","power","naive",0.272,0.434,0.55,0
"4340",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","power","saddle_V1",0.108,0.281,0.399,0
"4341",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","power","saddle_V2",0.081,0.225,0.346,0
"4342",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","size","naive",0.004,0.034,0.058,0
"4343",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","size","saddle_V1",0.002,0.011,0.037,0
"4344",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x3","size","saddle_V2",0.001,0.008,0.028,0
"4345",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","power","naive",0.008,0.04,0.084,0
"4346",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","power","saddle_V1",0.005,0.027,0.059,0
"4347",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","power","saddle_V2",0.004,0.019,0.039,0
"4348",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","size","naive",0.008,0.04,0.084,0
"4349",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","size","saddle_V1",0.005,0.027,0.059,0
"4350",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4","x4","size","saddle_V2",0.004,0.019,0.039,0
"4351",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","power","naive",0.006,0.041,0.083,0
"4352",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","power","saddle_V1",0.003,0.021,0.062,0
"4353",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","power","saddle_V2",0.003,0.015,0.04,0
"4354",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","size","naive",0.005,0.024,0.058,0
"4355",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","size","saddle_V1",0.003,0.018,0.031,0
"4356",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x0","size","saddle_V2",0.003,0.014,0.027,0
"4357",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","power","naive",0.015,0.051,0.099,0
"4358",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","power","saddle_V1",0.006,0.032,0.062,0
"4359",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","power","saddle_V2",0.005,0.024,0.05,0
"4360",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","size","naive",0.008,0.028,0.057,0
"4361",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","size","saddle_V1",0.003,0.015,0.038,0
"4362",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x1","size","saddle_V2",0.001,0.012,0.03,0
"4363",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","power","naive",0.211,0.447,0.574,0
"4364",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","power","saddle_V1",0.134,0.343,0.503,0
"4365",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","power","saddle_V2",0.085,0.26,0.418,0
"4366",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","size","naive",0.006,0.035,0.075,0
"4367",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","size","saddle_V1",0.003,0.016,0.05,0
"4368",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x2","size","saddle_V2",0.003,0.011,0.036,0
"4369",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","power","naive",0.247,0.454,0.585,0
"4370",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","power","saddle_V1",0.097,0.279,0.413,0
"4371",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","power","saddle_V2",0.065,0.229,0.358,0
"4372",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","size","naive",0.004,0.024,0.049,0
"4373",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","size","saddle_V1",0,0.006,0.026,0
"4374",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x3","size","saddle_V2",0,0.005,0.022,0
"4375",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","power","naive",0.007,0.031,0.059,0
"4376",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","power","saddle_V1",0.003,0.018,0.047,0
"4377",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","power","saddle_V2",0.002,0.01,0.034,0
"4378",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","size","naive",0.007,0.031,0.059,0
"4379",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","size","saddle_V1",0.003,0.018,0.047,0
"4380",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC4m","x4","size","saddle_V2",0.002,0.01,0.034,0
"4381",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","power","naive",0.028,0.098,0.166,0
"4382",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","power","saddle_V1",0.011,0.07,0.14,0
"4383",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","power","saddle_V2",0.008,0.052,0.111,0
"4384",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","size","naive",0.016,0.065,0.119,0
"4385",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","size","saddle_V1",0.013,0.045,0.099,0
"4386",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x0","size","saddle_V2",0.006,0.032,0.074,0
"4387",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","power","naive",0.037,0.1,0.172,0
"4388",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","power","saddle_V1",0.02,0.078,0.134,0
"4389",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","power","saddle_V2",0.013,0.057,0.117,0
"4390",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","size","naive",0.018,0.063,0.13,0
"4391",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","size","saddle_V1",0.008,0.046,0.091,0
"4392",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x1","size","saddle_V2",0.007,0.034,0.068,0
"4393",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","power","naive",0.394,0.6,0.697,0
"4394",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","power","saddle_V1",0.27,0.54,0.655,0
"4395",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","power","saddle_V2",0.204,0.469,0.599,0
"4396",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","size","naive",0.019,0.081,0.151,0
"4397",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","size","saddle_V1",0.008,0.054,0.123,0
"4398",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x2","size","saddle_V2",0.006,0.041,0.091,0
"4399",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","power","naive",0.442,0.652,0.76,0
"4400",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","power","saddle_V1",0.269,0.508,0.646,0
"4401",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","power","saddle_V2",0.207,0.434,0.579,0
"4402",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","size","naive",0.016,0.059,0.114,0
"4403",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","size","saddle_V1",0.004,0.039,0.076,0
"4404",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x3","size","saddle_V2",0.003,0.027,0.059,0
"4405",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","power","naive",0.017,0.067,0.123,0
"4406",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","power","saddle_V1",0.009,0.049,0.111,0
"4407",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","power","saddle_V2",0.008,0.036,0.081,0
"4408",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","size","naive",0.017,0.067,0.123,0
"4409",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","size","saddle_V1",0.009,0.049,0.111,0
"4410",25,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,380188059,"HC5","x4","size","saddle_V2",0.008,0.036,0.081,0
"4411",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","power","naive",0.045,0.142,0.217,0
"4412",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","power","saddle_V1",0.032,0.123,0.207,0
"4413",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","power","saddle_V2",0.021,0.099,0.178,0
"4414",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","size","naive",0.016,0.052,0.114,0
"4415",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","size","saddle_V1",0.012,0.042,0.099,0
"4416",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x0","size","saddle_V2",0.008,0.031,0.079,0
"4417",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","power","naive",0.046,0.154,0.235,0
"4418",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","power","saddle_V1",0.034,0.135,0.211,0
"4419",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","power","saddle_V2",0.019,0.099,0.185,0
"4420",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","size","naive",0.015,0.057,0.11,0
"4421",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","size","saddle_V1",0.008,0.049,0.095,0
"4422",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x1","size","saddle_V2",0.005,0.037,0.075,0
"4423",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","power","naive",0.769,0.902,0.947,0
"4424",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","power","saddle_V1",0.723,0.88,0.935,0
"4425",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","power","saddle_V2",0.613,0.835,0.907,0
"4426",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","size","naive",0.019,0.053,0.114,0
"4427",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","size","saddle_V1",0.012,0.044,0.104,0
"4428",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x2","size","saddle_V2",0.007,0.035,0.081,0
"4429",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","power","naive",0.884,0.948,0.972,0
"4430",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","power","saddle_V1",0.841,0.934,0.968,0
"4431",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","power","saddle_V2",0.763,0.915,0.954,0
"4432",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","size","naive",0.026,0.093,0.14,0
"4433",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","size","saddle_V1",0.015,0.068,0.118,0
"4434",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x3","size","saddle_V2",0.015,0.054,0.11,0
"4435",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","power","naive",0.013,0.058,0.123,0
"4436",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","power","saddle_V1",0.009,0.05,0.114,0
"4437",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","power","saddle_V2",0.005,0.036,0.089,0
"4438",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","size","naive",0.013,0.058,0.123,0
"4439",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","size","saddle_V1",0.009,0.05,0.114,0
"4440",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC0","x4","size","saddle_V2",0.005,0.036,0.089,0
"4441",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","power","naive",0.035,0.114,0.194,0
"4442",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","power","saddle_V1",0.023,0.103,0.182,0
"4443",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","power","saddle_V2",0.018,0.075,0.153,0
"4444",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","size","naive",0.011,0.04,0.09,0
"4445",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","size","saddle_V1",0.008,0.032,0.079,0
"4446",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x0","size","saddle_V2",0.003,0.023,0.059,0
"4447",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","power","naive",0.036,0.132,0.203,0
"4448",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","power","saddle_V1",0.021,0.11,0.188,0
"4449",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","power","saddle_V2",0.014,0.085,0.162,0
"4450",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","size","naive",0.01,0.047,0.086,0
"4451",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","size","saddle_V1",0.008,0.041,0.08,0
"4452",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x1","size","saddle_V2",0.004,0.027,0.065,0
"4453",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","power","naive",0.737,0.878,0.93,0
"4454",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","power","saddle_V1",0.679,0.862,0.926,0
"4455",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","power","saddle_V2",0.569,0.809,0.898,0
"4456",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","size","naive",0.012,0.042,0.1,0
"4457",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","size","saddle_V1",0.01,0.04,0.082,0
"4458",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x2","size","saddle_V2",0.005,0.029,0.057,0
"4459",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","power","naive",0.869,0.939,0.968,0
"4460",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","power","saddle_V1",0.805,0.927,0.962,0
"4461",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","power","saddle_V2",0.729,0.894,0.943,0
"4462",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","size","naive",0.019,0.08,0.128,0
"4463",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","size","saddle_V1",0.015,0.056,0.11,0
"4464",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x3","size","saddle_V2",0.012,0.045,0.098,0
"4465",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","power","naive",0.009,0.047,0.101,0
"4466",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","power","saddle_V1",0.008,0.039,0.096,0
"4467",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","power","saddle_V2",0.001,0.028,0.074,0
"4468",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","size","naive",0.009,0.047,0.101,0
"4469",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","size","saddle_V1",0.008,0.039,0.096,0
"4470",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC1","x4","size","saddle_V2",0.001,0.028,0.074,0
"4471",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","power","naive",0.03,0.11,0.19,0
"4472",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","power","saddle_V1",0.021,0.093,0.172,0
"4473",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","power","saddle_V2",0.016,0.068,0.143,0
"4474",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","size","naive",0.011,0.036,0.086,0
"4475",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","size","saddle_V1",0.005,0.03,0.074,0
"4476",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x0","size","saddle_V2",0.004,0.024,0.058,0
"4477",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","power","naive",0.033,0.124,0.195,0
"4478",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","power","saddle_V1",0.019,0.104,0.182,0
"4479",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","power","saddle_V2",0.013,0.076,0.155,0
"4480",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","size","naive",0.009,0.042,0.08,0
"4481",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","size","saddle_V1",0.006,0.036,0.074,0
"4482",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x1","size","saddle_V2",0.004,0.026,0.058,0
"4483",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","power","naive",0.727,0.871,0.927,0
"4484",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","power","saddle_V1",0.659,0.858,0.924,0
"4485",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","power","saddle_V2",0.548,0.799,0.888,0
"4486",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","size","naive",0.011,0.039,0.094,0
"4487",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","size","saddle_V1",0.008,0.035,0.074,0
"4488",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x2","size","saddle_V2",0.004,0.025,0.051,0
"4489",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","power","naive",0.84,0.932,0.962,0
"4490",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","power","saddle_V1",0.742,0.911,0.952,0
"4491",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","power","saddle_V2",0.665,0.86,0.927,0
"4492",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","size","naive",0.016,0.07,0.114,0
"4493",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","size","saddle_V1",0.008,0.043,0.097,0
"4494",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x3","size","saddle_V2",0.007,0.037,0.083,0
"4495",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","power","naive",0.009,0.045,0.096,0
"4496",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","power","saddle_V1",0.008,0.037,0.091,0
"4497",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","power","saddle_V2",0.001,0.026,0.07,0
"4498",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","size","naive",0.009,0.045,0.096,0
"4499",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","size","saddle_V1",0.008,0.037,0.091,0
"4500",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC2","x4","size","saddle_V2",0.001,0.026,0.07,0
"4501",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","power","naive",0.022,0.085,0.16,0
"4502",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","power","saddle_V1",0.015,0.068,0.136,0.001
"4503",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","power","saddle_V2",0.006,0.044,0.113,0.001
"4504",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","size","naive",0.005,0.025,0.06,0
"4505",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","size","saddle_V1",0.004,0.022,0.05,0
"4506",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x0","size","saddle_V2",0.002,0.016,0.038,0
"4507",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","power","naive",0.018,0.096,0.163,0
"4508",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","power","saddle_V1",0.015,0.076,0.151,0
"4509",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","power","saddle_V2",0.008,0.052,0.123,0
"4510",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","size","naive",0.005,0.033,0.066,0
"4511",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","size","saddle_V1",0.004,0.023,0.054,0
"4512",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x1","size","saddle_V2",0.003,0.019,0.044,0
"4513",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","power","naive",0.658,0.847,0.916,0
"4514",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","power","saddle_V1",0.585,0.824,0.902,0
"4515",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","power","saddle_V2",0.46,0.746,0.856,0
"4516",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","size","naive",0.007,0.032,0.063,0
"4517",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","size","saddle_V1",0.006,0.025,0.051,0
"4518",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x2","size","saddle_V2",0.004,0.019,0.038,0
"4519",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x3","power","naive",0.754,0.905,0.942,0
"4520",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x3","power","saddle_V1",0.616,0.825,0.907,0
"4521",50,"1 1 1 1 0 0","T T T T T F","E5","Ech","naive saddle",1000,716312629,"HC3","x3","power","saddle_V2",0.514,0.754,0.852,0
