"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"6279",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x1","power","saddle_V2",0.526,0.775,0.851,0
"6280",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x1","size","naive",0.007,0.051,0.097,0
"6281",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x1","size","saddle_V1",0.007,0.05,0.095,0
"6282",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x1","size","saddle_V2",0.006,0.042,0.09,0
"6283",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","power","naive",1,1,1,0
"6284",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","power","saddle_V1",1,1,1,0
"6285",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","power","saddle_V2",1,1,1,0
"6286",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","size","naive",0.012,0.046,0.095,0
"6287",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","size","saddle_V1",0.012,0.045,0.093,0
"6288",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x2","size","saddle_V2",0.007,0.036,0.085,0
"6289",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","power","naive",1,1,1,0
"6290",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","power","saddle_V1",0.999,0.999,0.999,0
"6291",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","power","saddle_V2",0.989,0.995,0.998,0
"6292",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","size","naive",0.014,0.032,0.081,0
"6293",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","size","saddle_V1",0.01,0.028,0.069,0
"6294",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x3","size","saddle_V2",0.009,0.026,0.065,0
"6295",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","power","naive",0.012,0.05,0.091,0
"6296",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","power","saddle_V1",0.011,0.05,0.09,0
"6297",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","power","saddle_V2",0.008,0.039,0.088,0
"6298",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","size","naive",0.012,0.05,0.091,0
"6299",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","size","saddle_V1",0.011,0.05,0.09,0
"6300",500,"1 1 1 1 0 0","T T T T T F","E1","Ech","naive saddle",1000,586624478,"HC5","x4","size","saddle_V2",0.008,0.039,0.088,0
"6301",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","power","naive",0.036,0.114,0.182,0
"6302",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","power","saddle_V1",0.026,0.089,0.148,0
"6303",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","power","saddle_V2",0.016,0.062,0.125,0
"6304",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","size","naive",0.03,0.091,0.161,0
"6305",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","size","saddle_V1",0.013,0.066,0.136,0
"6306",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x0","size","saddle_V2",0.007,0.053,0.105,0
"6307",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","power","naive",0.033,0.114,0.203,0
"6308",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","power","saddle_V1",0.024,0.083,0.16,0
"6309",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","power","saddle_V2",0.016,0.064,0.131,0
"6310",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","size","naive",0.026,0.101,0.165,0
"6311",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","size","saddle_V1",0.016,0.069,0.141,0
"6312",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x1","size","saddle_V2",0.015,0.046,0.116,0
"6313",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","power","naive",0.264,0.476,0.576,0
"6314",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","power","saddle_V1",0.196,0.426,0.544,0
"6315",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","power","saddle_V2",0.133,0.366,0.503,0
"6316",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","size","naive",0.028,0.09,0.166,0
"6317",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","size","saddle_V1",0.018,0.072,0.135,0
"6318",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x2","size","saddle_V2",0.012,0.055,0.108,0
"6319",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","power","naive",0.328,0.521,0.608,0
"6320",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","power","saddle_V1",0.243,0.458,0.572,0
"6321",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","power","saddle_V2",0.185,0.387,0.516,0
"6322",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","size","naive",0.073,0.173,0.255,0
"6323",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","size","saddle_V1",0.047,0.139,0.213,0
"6324",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x3","size","saddle_V2",0.034,0.117,0.193,0
"6325",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","power","naive",0.03,0.109,0.176,0
"6326",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","power","saddle_V1",0.022,0.09,0.152,0
"6327",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","power","saddle_V2",0.013,0.069,0.127,0
"6328",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","size","naive",0.03,0.109,0.176,0
"6329",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","size","saddle_V1",0.022,0.09,0.152,0
"6330",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC0","x4","size","saddle_V2",0.013,0.069,0.127,0
"6331",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","power","naive",0.026,0.078,0.135,0
"6332",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","power","saddle_V1",0.013,0.062,0.119,0
"6333",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","power","saddle_V2",0.011,0.049,0.093,0
"6334",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","size","naive",0.012,0.063,0.114,0
"6335",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","size","saddle_V1",0.007,0.047,0.095,0
"6336",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x0","size","saddle_V2",0.005,0.033,0.077,0
"6337",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","power","naive",0.025,0.079,0.144,0
"6338",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","power","saddle_V1",0.017,0.054,0.118,0
"6339",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","power","saddle_V2",0.01,0.034,0.093,0
"6340",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","size","naive",0.017,0.061,0.127,0
"6341",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","size","saddle_V1",0.011,0.042,0.104,0
"6342",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x1","size","saddle_V2",0.008,0.034,0.079,0
"6343",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","power","naive",0.191,0.408,0.517,0
"6344",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","power","saddle_V1",0.127,0.345,0.485,0
"6345",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","power","saddle_V2",0.09,0.283,0.435,0
"6346",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","size","naive",0.017,0.065,0.114,0
"6347",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","size","saddle_V1",0.01,0.046,0.095,0
"6348",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x2","size","saddle_V2",0.006,0.034,0.075,0
"6349",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","power","naive",0.263,0.453,0.564,0
"6350",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","power","saddle_V1",0.182,0.393,0.514,0
"6351",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","power","saddle_V2",0.143,0.319,0.45,0
"6352",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","size","naive",0.049,0.137,0.205,0
"6353",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","size","saddle_V1",0.032,0.097,0.169,0
"6354",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x3","size","saddle_V2",0.027,0.083,0.153,0
"6355",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","power","naive",0.021,0.082,0.137,0
"6356",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","power","saddle_V1",0.012,0.059,0.116,0.001
"6357",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","power","saddle_V2",0.012,0.041,0.095,0.001
"6358",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","size","naive",0.021,0.082,0.137,0
"6359",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","size","saddle_V1",0.012,0.059,0.116,0.001
"6360",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC1","x4","size","saddle_V2",0.012,0.041,0.095,0.001
"6361",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","power","naive",0.021,0.071,0.125,0
"6362",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","power","saddle_V1",0.01,0.054,0.102,0
"6363",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","power","saddle_V2",0.008,0.039,0.079,0
"6364",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","size","naive",0.008,0.058,0.105,0
"6365",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","size","saddle_V1",0.005,0.04,0.087,0
"6366",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x0","size","saddle_V2",0.004,0.027,0.068,0
"6367",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","power","naive",0.02,0.067,0.126,0
"6368",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","power","saddle_V1",0.011,0.043,0.098,0
"6369",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","power","saddle_V2",0.009,0.034,0.08,0
"6370",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","size","naive",0.014,0.053,0.111,0
"6371",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","size","saddle_V1",0.007,0.034,0.086,0
"6372",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x1","size","saddle_V2",0.005,0.025,0.064,0
"6373",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","power","naive",0.172,0.377,0.499,0
"6374",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","power","saddle_V1",0.101,0.317,0.456,0
"6375",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","power","saddle_V2",0.072,0.251,0.401,0
"6376",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","size","naive",0.015,0.059,0.103,0
"6377",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","size","saddle_V1",0.008,0.039,0.08,0
"6378",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x2","size","saddle_V2",0.006,0.028,0.07,0
"6379",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","power","naive",0.206,0.394,0.496,0
"6380",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","power","saddle_V1",0.117,0.301,0.417,0
"6381",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","power","saddle_V2",0.094,0.231,0.362,0
"6382",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","size","naive",0.04,0.107,0.168,0
"6383",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","size","saddle_V1",0.012,0.063,0.122,0
"6384",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x3","size","saddle_V2",0.012,0.058,0.114,0
"6385",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","power","naive",0.019,0.076,0.13,0
"6386",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","power","saddle_V1",0.01,0.05,0.104,0
"6387",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","power","saddle_V2",0.007,0.034,0.09,0
"6388",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","size","naive",0.019,0.076,0.13,0
"6389",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","size","saddle_V1",0.01,0.05,0.104,0
"6390",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC2","x4","size","saddle_V2",0.007,0.034,0.09,0
"6391",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","power","naive",0.01,0.039,0.085,0
"6392",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","power","saddle_V1",0.004,0.024,0.06,0
"6393",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","power","saddle_V2",0.005,0.017,0.044,0
"6394",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","size","naive",0.005,0.028,0.06,0
"6395",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","size","saddle_V1",0.003,0.014,0.046,0
"6396",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x0","size","saddle_V2",0.002,0.008,0.031,0
"6397",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","power","naive",0.009,0.032,0.07,0
"6398",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","power","saddle_V1",0.005,0.022,0.046,0
"6399",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","power","saddle_V2",0.005,0.012,0.034,0
"6400",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","size","naive",0.006,0.026,0.061,0
"6401",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","size","saddle_V1",0.004,0.015,0.04,0
"6402",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x1","size","saddle_V2",0.004,0.011,0.025,0
"6403",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","power","naive",0.093,0.268,0.402,0
"6404",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","power","saddle_V1",0.048,0.205,0.352,0
"6405",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","power","saddle_V2",0.032,0.161,0.287,0
"6406",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","size","naive",0.009,0.031,0.067,0
"6407",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","size","saddle_V1",0.004,0.021,0.049,0
"6408",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x2","size","saddle_V2",0.004,0.016,0.039,0
"6409",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","power","naive",0.108,0.24,0.361,0
"6410",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","power","saddle_V1",0.04,0.139,0.241,0
"6411",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","power","saddle_V2",0.025,0.11,0.19,0
"6412",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","size","naive",0.015,0.055,0.101,0
"6413",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","size","saddle_V1",0.005,0.019,0.052,0
"6414",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x3","size","saddle_V2",0.005,0.019,0.05,0
"6415",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","power","naive",0.01,0.031,0.086,0
"6416",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","power","saddle_V1",0.004,0.024,0.071,0
"6417",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","power","saddle_V2",0.002,0.019,0.047,0
"6418",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","size","naive",0.01,0.031,0.086,0
"6419",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","size","saddle_V1",0.004,0.024,0.071,0
"6420",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC3","x4","size","saddle_V2",0.002,0.019,0.047,0
"6421",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","power","naive",0.011,0.039,0.083,0
"6422",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","power","saddle_V1",0.004,0.025,0.06,0
"6423",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","power","saddle_V2",0.004,0.015,0.04,0
"6424",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","size","naive",0.005,0.033,0.063,0
"6425",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","size","saddle_V1",0.003,0.018,0.044,0
"6426",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x0","size","saddle_V2",0.003,0.009,0.033,0
"6427",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","power","naive",0.01,0.035,0.08,0
"6428",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","power","saddle_V1",0.006,0.018,0.047,0
"6429",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","power","saddle_V2",0.006,0.012,0.033,0
"6430",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","size","naive",0.008,0.027,0.064,0
"6431",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","size","saddle_V1",0.003,0.012,0.036,0
"6432",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x1","size","saddle_V2",0.003,0.009,0.028,0
"6433",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","power","naive",0.119,0.3,0.416,0
"6434",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","power","saddle_V1",0.054,0.227,0.347,0
"6435",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","power","saddle_V2",0.034,0.163,0.279,0
"6436",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","size","naive",0.008,0.04,0.068,0
"6437",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","size","saddle_V1",0.005,0.021,0.05,0
"6438",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x2","size","saddle_V2",0.003,0.013,0.036,0
"6439",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","power","naive",0.092,0.204,0.291,0
"6440",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","power","saddle_V1",0.027,0.106,0.185,0
"6441",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","power","saddle_V2",0.022,0.084,0.146,0
"6442",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","size","naive",0.013,0.05,0.084,0
"6443",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","size","saddle_V1",0.005,0.015,0.042,0
"6444",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x3","size","saddle_V2",0.003,0.011,0.037,0
"6445",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","power","naive",0.013,0.048,0.096,0
"6446",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","power","saddle_V1",0.005,0.026,0.07,0
"6447",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","power","saddle_V2",0.004,0.022,0.05,0
"6448",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","size","naive",0.013,0.048,0.096,0
"6449",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","size","saddle_V1",0.005,0.026,0.07,0
"6450",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4","x4","size","saddle_V2",0.004,0.022,0.05,0
"6451",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","power","naive",0.009,0.031,0.071,0
"6452",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","power","saddle_V1",0.007,0.018,0.045,0
"6453",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","power","saddle_V2",0.005,0.014,0.032,0
"6454",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","size","naive",0.004,0.018,0.052,0
"6455",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","size","saddle_V1",0.002,0.013,0.034,0
"6456",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x0","size","saddle_V2",0.002,0.006,0.024,0
"6457",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","power","naive",0.008,0.028,0.057,0
"6458",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","power","saddle_V1",0.003,0.016,0.037,0
"6459",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","power","saddle_V2",0.003,0.01,0.025,0
"6460",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","size","naive",0.005,0.02,0.049,0
"6461",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","size","saddle_V1",0.004,0.01,0.029,0
"6462",25,"1 1 1 1 0 0","T T T T T F","E2","Ech","naive saddle",1000,427019804,"HC4m","x1","size","saddle_V2",0.002,0.008,0.016,0
