"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"4410",100,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,63402070,"HC5","xD","size","Satt",0.0105,0.0535,0.114,0
"4411",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x0","power","Satt",0.2055,0.419,0.5465,0
"4412",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x0","size","Satt",0.0115,0.0565,0.1075,0
"4413",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x1","power","Satt",0.4025,0.6355,0.75,0
"4414",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x1","size","Satt",0.011,0.0505,0.105,0
"4415",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x3","power","Satt",1,1,1,0
"4416",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x3","size","Satt",0.012,0.063,0.109,0
"4417",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x4","power","Satt",0.011,0.056,0.1105,0
"4418",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","x4","size","Satt",0.011,0.056,0.1105,0
"4419",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","xD","power","Satt",0.946,0.9855,0.9915,0
"4420",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC0","xD","size","Satt",0.0145,0.054,0.096,0
"4421",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x0","power","Satt",0.195,0.4135,0.5375,0
"4422",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x0","size","Satt",0.01,0.0535,0.105,0
"4423",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x1","power","Satt",0.3975,0.6295,0.746,0
"4424",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x1","size","Satt",0.011,0.047,0.102,0
"4425",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x3","power","Satt",1,1,1,0
"4426",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x3","size","Satt",0.012,0.0615,0.1045,0
"4427",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x4","power","Satt",0.01,0.0545,0.107,0
"4428",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","x4","size","Satt",0.01,0.0545,0.107,0
"4429",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","xD","power","Satt",0.9435,0.9855,0.991,0
"4430",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC1","xD","size","Satt",0.0135,0.0525,0.0935,0
"4431",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x0","power","Satt",0.191,0.4105,0.5335,0
"4432",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x0","size","Satt",0.01,0.0515,0.1035,0
"4433",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x1","power","Satt",0.393,0.6255,0.7405,0
"4434",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x1","size","Satt",0.0105,0.0465,0.1005,0
"4435",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x3","power","Satt",1,1,1,0
"4436",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x3","size","Satt",0.0105,0.059,0.0995,0
"4437",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x4","power","Satt",0.01,0.054,0.106,0
"4438",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","x4","size","Satt",0.01,0.054,0.106,0
"4439",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","xD","power","Satt",0.943,0.9855,0.991,0
"4440",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC2","xD","size","Satt",0.0135,0.052,0.0935,0
"4441",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x0","power","Satt",0.1825,0.397,0.526,0
"4442",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x0","size","Satt",0.0085,0.05,0.0975,0
"4443",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x1","power","Satt",0.3715,0.6125,0.729,0
"4444",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x1","size","Satt",0.01,0.045,0.0945,0
"4445",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x3","power","Satt",1,1,1,0
"4446",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x3","size","Satt",0.0075,0.0535,0.0915,0
"4447",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x4","power","Satt",0.0085,0.0495,0.101,0
"4448",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","x4","size","Satt",0.0085,0.0495,0.101,0
"4449",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","xD","power","Satt",0.9415,0.9845,0.9905,0
"4450",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC3","xD","size","Satt",0.013,0.048,0.0885,0
"4451",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x0","power","Satt",0.1815,0.3955,0.5235,0
"4452",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x0","size","Satt",0.0085,0.049,0.097,0
"4453",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x1","power","Satt",0.3655,0.6075,0.723,0
"4454",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x1","size","Satt",0.0095,0.044,0.0915,0
"4455",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x3","power","Satt",0.9875,0.9945,0.9975,0
"4456",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x3","size","Satt",0.0055,0.047,0.082,0
"4457",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x4","power","Satt",0.009,0.052,0.103,0
"4458",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","x4","size","Satt",0.009,0.052,0.103,0
"4459",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","xD","power","Satt",0.9425,0.985,0.9905,0
"4460",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4","xD","size","Satt",0.0135,0.0495,0.091,0
"4461",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x0","power","Satt",0.1805,0.393,0.5235,0
"4462",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x0","size","Satt",0.008,0.05,0.096,0
"4463",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x1","power","Satt",0.3635,0.607,0.725,0
"4464",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x1","size","Satt",0.01,0.044,0.0935,0
"4465",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x3","power","Satt",0.999,1,1,0
"4466",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x3","size","Satt",0.007,0.0515,0.0885,0
"4467",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x4","power","Satt",0.0085,0.0495,0.0995,0
"4468",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","x4","size","Satt",0.0085,0.0495,0.0995,0
"4469",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","xD","power","Satt",0.9415,0.9845,0.9905,0
"4470",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC4m","xD","size","Satt",0.013,0.048,0.088,0
"4471",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x0","power","Satt",0.1875,0.4015,0.5285,0
"4472",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x0","size","Satt",0.009,0.05,0.102,0
"4473",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x1","power","Satt",0.378,0.6115,0.7245,0
"4474",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x1","size","Satt",0.0105,0.045,0.094,0
"4475",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x3","power","Satt",0.972,0.9785,0.981,0
"4476",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x3","size","Satt",0.0085,0.0505,0.087,0
"4477",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x4","power","Satt",0.0105,0.0545,0.106,0
"4478",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","x4","size","Satt",0.0105,0.0545,0.106,0
"4479",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","xD","power","Satt",0.9415,0.9845,0.99,0
"4480",250,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,1029701748,"HC5","xD","size","Satt",0.0135,0.052,0.093,0
"4481",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x0","power","Satt",0.4775,0.7125,0.815,0
"4482",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x0","size","Satt",0.0105,0.049,0.1045,0
"4483",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x1","power","Satt",0.7165,0.8725,0.9255,0
"4484",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x1","size","Satt",0.011,0.051,0.1165,0
"4485",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x3","power","Satt",1,1,1,0
"4486",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x3","size","Satt",0.008,0.0615,0.1135,0
"4487",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x4","power","Satt",0.0095,0.063,0.116,0
"4488",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","x4","size","Satt",0.0095,0.063,0.116,0
"4489",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","xD","power","Satt",1,1,1,0
"4490",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC0","xD","size","Satt",0.0095,0.054,0.12,0
"4491",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x0","power","Satt",0.474,0.7085,0.814,0
"4492",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x0","size","Satt",0.01,0.0485,0.1025,0
"4493",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x1","power","Satt",0.713,0.8705,0.925,0
"4494",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x1","size","Satt",0.011,0.0505,0.1155,0
"4495",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x3","power","Satt",1,1,1,0
"4496",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x3","size","Satt",0.0075,0.061,0.1115,0
"4497",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x4","power","Satt",0.0085,0.0615,0.1145,0
"4498",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","x4","size","Satt",0.0085,0.0615,0.1145,0
"4499",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","xD","power","Satt",1,1,1,0
"4500",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC1","xD","size","Satt",0.0095,0.054,0.1175,0
"4501",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x0","power","Satt",0.4725,0.7055,0.812,0
"4502",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x0","size","Satt",0.01,0.048,0.1025,0
"4503",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x1","power","Satt",0.709,0.8675,0.924,0
"4504",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x1","size","Satt",0.011,0.0495,0.1125,0
"4505",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x3","power","Satt",1,1,1,0
"4506",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x3","size","Satt",0.0075,0.0585,0.109,0
"4507",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x4","power","Satt",0.008,0.061,0.1135,0
"4508",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","x4","size","Satt",0.008,0.061,0.1135,0
"4509",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","xD","power","Satt",1,1,1,0
"4510",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC2","xD","size","Satt",0.0095,0.054,0.116,0
"4511",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x0","power","Satt",0.466,0.7015,0.8075,0
"4512",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x0","size","Satt",0.009,0.046,0.1,0
"4513",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x1","power","Satt",0.702,0.866,0.922,0
"4514",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x1","size","Satt",0.01,0.0455,0.1105,0
"4515",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x3","power","Satt",1,1,1,0
"4516",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x3","size","Satt",0.0065,0.0535,0.102,0
"4517",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x4","power","Satt",0.007,0.06,0.1125,0
"4518",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","x4","size","Satt",0.007,0.06,0.1125,0
"4519",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","xD","power","Satt",1,1,1,0
"4520",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC3","xD","size","Satt",0.0095,0.0535,0.111,0
"4521",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x0","power","Satt",0.466,0.7,0.808,0
"4522",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x0","size","Satt",0.009,0.0455,0.1005,0
"4523",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x1","power","Satt",0.696,0.8625,0.9205,0
"4524",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x1","size","Satt",0.01,0.045,0.1095,0
"4525",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x3","power","Satt",0.999,0.9995,0.9995,0
"4526",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x3","size","Satt",0.0055,0.048,0.0965,0
"4527",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x4","power","Satt",0.008,0.061,0.113,0
"4528",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","x4","size","Satt",0.008,0.061,0.113,0
"4529",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","xD","power","Satt",1,1,1,0
"4530",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4","xD","size","Satt",0.0095,0.0535,0.1135,0
"4531",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x0","power","Satt",0.465,0.699,0.8075,0
"4532",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x0","size","Satt",0.009,0.0455,0.1,0
"4533",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x1","power","Satt",0.7,0.8645,0.9215,0
"4534",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x1","size","Satt",0.01,0.045,0.1095,0
"4535",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x3","power","Satt",1,1,1,0
"4536",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x3","size","Satt",0.006,0.0525,0.1,0
"4537",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x4","power","Satt",0.007,0.06,0.1125,0
"4538",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","x4","size","Satt",0.007,0.06,0.1125,0
"4539",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","xD","power","Satt",1,1,1,0
"4540",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC4m","xD","size","Satt",0.0095,0.0535,0.111,0
"4541",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x0","power","Satt",0.4665,0.703,0.809,0
"4542",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x0","size","Satt",0.01,0.0465,0.101,0
"4543",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x1","power","Satt",0.697,0.857,0.9155,0
"4544",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x1","size","Satt",0.0105,0.045,0.1105,0
"4545",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x3","power","Satt",0.986,0.987,0.9915,0
"4546",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x3","size","Satt",0.0055,0.047,0.0985,0
"4547",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x4","power","Satt",0.008,0.061,0.1135,0
"4548",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","x4","size","Satt",0.008,0.061,0.1135,0
"4549",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","xD","power","Satt",0.9985,0.9985,0.999,0
"4550",500,"1 1 0 1 0 1","T T F T T T","E5","Ech","Satt",2000,894675456,"HC5","xD","size","Satt",0.0095,0.0535,0.1155,0
"4551",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x0","power","Satt",0.0195,0.0785,0.1545,0
"4552",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x0","size","Satt",0.0135,0.0735,0.144,0
"4553",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x1","power","Satt",0.028,0.0975,0.168,0
"4554",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x1","size","Satt",0.021,0.0815,0.1445,0
"4555",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x3","power","Satt",0.184,0.3615,0.4575,0
"4556",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x3","size","Satt",0.027,0.0935,0.1695,0
"4557",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x4","power","Satt",0.015,0.082,0.15,0
"4558",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","x4","size","Satt",0.015,0.082,0.15,0
"4559",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","xD","power","Satt",0.0345,0.104,0.181,0
"4560",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC0","xD","size","Satt",0.04,0.104,0.1725,0
"4561",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x0","power","Satt",0.0115,0.0555,0.1105,0
"4562",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x0","size","Satt",0.0075,0.0445,0.0985,0
"4563",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x1","power","Satt",0.0165,0.0665,0.1345,0
"4564",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x1","size","Satt",0.011,0.052,0.1035,0
"4565",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x3","power","Satt",0.132,0.2975,0.4055,0
"4566",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x3","size","Satt",0.017,0.059,0.1245,0
"4567",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x4","power","Satt",0.008,0.0535,0.114,0
"4568",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","x4","size","Satt",0.008,0.0535,0.114,0
"4569",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","xD","power","Satt",0.0225,0.074,0.14,0
"4570",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC1","xD","size","Satt",0.0235,0.0785,0.133,0
"4571",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x0","power","Satt",0.007,0.0445,0.092,0
"4572",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x0","size","Satt",0.0055,0.033,0.0875,0
"4573",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x1","power","Satt",0.0105,0.053,0.1035,0
"4574",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x1","size","Satt",0.0055,0.0355,0.087,0
"4575",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x3","power","Satt",0.073,0.2025,0.3125,0
"4576",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x3","size","Satt",0.0045,0.035,0.085,0
"4577",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x4","power","Satt",0.004,0.0445,0.1005,0
"4578",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","x4","size","Satt",0.004,0.0445,0.1005,0
"4579",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","xD","power","Satt",0.0155,0.0655,0.124,0
"4580",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC2","xD","size","Satt",0.019,0.0685,0.1205,0
"4581",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x0","power","Satt",0.0015,0.0125,0.036,0
"4582",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x0","size","Satt",5e-04,0.0105,0.0295,0
"4583",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x1","power","Satt",0.0015,0.016,0.046,0
"4584",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x1","size","Satt",5e-04,0.01,0.028,0
"4585",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x3","power","Satt",0.012,0.0665,0.1335,0
"4586",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x3","size","Satt",5e-04,0.004,0.02,0
"4587",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x4","power","Satt",5e-04,0.0135,0.0485,0
"4588",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","x4","size","Satt",5e-04,0.0135,0.0485,0
"4589",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","xD","power","Satt",0.0075,0.0355,0.0685,0
"4590",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC3","xD","size","Satt",0.0055,0.0315,0.0705,0
"4591",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x0","power","Satt",0.0015,0.0155,0.0365,0
"4592",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x0","size","Satt",5e-04,0.011,0.0345,0
"4593",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x1","power","Satt",0.0035,0.016,0.046,0
"4594",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x1","size","Satt",0.0015,0.008,0.029,0
"4595",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x3","power","Satt",0.013,0.061,0.1115,0
"4596",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x3","size","Satt",0.001,0.007,0.021,0
"4597",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x4","power","Satt",0.002,0.022,0.057,0
"4598",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","Satt",2000,802089497,"HC4","x4","size","Satt",0.002,0.022,0.057,0
