"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"5279",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,802089497,"HC3","xD","size","saddle_V1",0.008,0.0335,0.067,0
"5280",25,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,802089497,"HC3","xD","size","saddle_V2",0.007,0.022,0.0565,0
"5281",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x0","power","saddle_V1",0.017,0.071,0.1375,0
"5282",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x0","power","saddle_V2",0.0085,0.05,0.1005,0
"5283",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x0","size","saddle_V1",0.01,0.0585,0.121,0
"5284",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x0","size","saddle_V2",0.003,0.0355,0.0865,0
"5285",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x1","power","saddle_V1",0.022,0.096,0.164,0
"5286",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x1","power","saddle_V2",0.0115,0.0685,0.129,0
"5287",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x1","size","saddle_V1",0.008,0.0565,0.1155,0
"5288",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x1","size","saddle_V2",0.0035,0.0365,0.089,0
"5289",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x3","power","saddle_V1",0.273,0.4925,0.598,0
"5290",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x3","power","saddle_V2",0.2015,0.4165,0.539,0
"5291",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x3","size","saddle_V1",0.01,0.0585,0.13,0
"5292",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x3","size","saddle_V2",0.004,0.042,0.101,0
"5293",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x4","power","saddle_V1",0.0095,0.0565,0.122,0
"5294",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x4","power","saddle_V2",0.0035,0.0335,0.0895,0
"5295",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x4","size","saddle_V1",0.0095,0.0565,0.122,0
"5296",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","x4","size","saddle_V2",0.0035,0.0335,0.0895,0
"5297",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","xD","power","saddle_V1",0.0195,0.1055,0.209,0
"5298",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","xD","power","saddle_V2",0.009,0.0625,0.1485,0
"5299",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","xD","size","saddle_V1",0.03,0.0835,0.139,0
"5300",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC0","xD","size","saddle_V2",0.018,0.064,0.111,0
"5301",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x0","power","saddle_V1",0.0125,0.061,0.1175,0
"5302",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x0","power","saddle_V2",0.005,0.039,0.0865,0
"5303",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x0","size","saddle_V1",0.0065,0.0455,0.1015,0
"5304",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x0","size","saddle_V2",0.002,0.0255,0.0675,0
"5305",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x1","power","saddle_V1",0.0155,0.0745,0.14,0
"5306",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x1","power","saddle_V2",0.0045,0.0535,0.1105,0
"5307",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x1","size","saddle_V1",0.006,0.0455,0.1,0
"5308",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x1","size","saddle_V2",0.003,0.0285,0.0765,0
"5309",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x3","power","saddle_V1",0.2415,0.4585,0.573,0
"5310",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x3","power","saddle_V2",0.1735,0.375,0.5155,0
"5311",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x3","size","saddle_V1",0.0055,0.047,0.1095,0
"5312",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x3","size","saddle_V2",0.002,0.031,0.085,0
"5313",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x4","power","saddle_V1",0.006,0.043,0.1005,0
"5314",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x4","power","saddle_V2",0.002,0.027,0.0725,0
"5315",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x4","size","saddle_V1",0.006,0.043,0.1005,0
"5316",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","x4","size","saddle_V2",0.002,0.027,0.0725,0
"5317",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","xD","power","saddle_V1",0.0165,0.091,0.1805,0
"5318",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","xD","power","saddle_V2",0.0055,0.0515,0.1195,0
"5319",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","xD","size","saddle_V1",0.024,0.072,0.1205,0
"5320",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC1","xD","size","saddle_V2",0.014,0.0575,0.097,0
"5321",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x0","power","saddle_V1",0.012,0.0555,0.1125,0
"5322",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x0","power","saddle_V2",0.006,0.0345,0.0835,0
"5323",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x0","size","saddle_V1",0.0045,0.0405,0.09,0
"5324",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x0","size","saddle_V2",0.0015,0.0235,0.062,0
"5325",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x1","power","saddle_V1",0.0145,0.07,0.1305,0
"5326",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x1","power","saddle_V2",0.004,0.049,0.0995,0
"5327",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x1","size","saddle_V1",0.004,0.039,0.092,0
"5328",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x1","size","saddle_V2",0.002,0.026,0.066,0
"5329",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x3","power","saddle_V1",0.1865,0.3995,0.524,0
"5330",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x3","power","saddle_V2",0.133,0.3265,0.471,0
"5331",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x3","size","saddle_V1",0.004,0.0305,0.0835,0
"5332",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x3","size","saddle_V2",0.0025,0.021,0.0695,0
"5333",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x4","power","saddle_V1",0.0055,0.0385,0.0975,0
"5334",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x4","power","saddle_V2",0.002,0.022,0.0675,0
"5335",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x4","size","saddle_V1",0.0055,0.0385,0.0975,0
"5336",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","x4","size","saddle_V2",0.002,0.022,0.0675,0
"5337",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","xD","power","saddle_V1",0.0145,0.0855,0.169,0
"5338",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","xD","power","saddle_V2",0.0055,0.0495,0.113,0
"5339",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","xD","size","saddle_V1",0.021,0.0665,0.1125,0
"5340",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC2","xD","size","saddle_V2",0.0125,0.052,0.0935,0
"5341",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x0","power","saddle_V1",0.0045,0.034,0.0875,0
"5342",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x0","power","saddle_V2",0.0045,0.022,0.061,0
"5343",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x0","size","saddle_V1",0.0015,0.0235,0.0665,0
"5344",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x0","size","saddle_V2",5e-04,0.0135,0.046,0
"5345",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x1","power","saddle_V1",0.005,0.045,0.1005,0
"5346",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x1","power","saddle_V2",0.002,0.03,0.076,0
"5347",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x1","size","saddle_V1",0.001,0.0285,0.0635,0
"5348",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x1","size","saddle_V2",5e-04,0.0145,0.043,0
"5349",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x3","power","saddle_V1",0.104,0.2865,0.4235,0
"5350",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x3","power","saddle_V2",0.0795,0.2375,0.3645,0
"5351",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x3","size","saddle_V1",0.0025,0.015,0.047,0
"5352",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x3","size","saddle_V2",0.002,0.0115,0.0345,0
"5353",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x4","power","saddle_V1",0.002,0.026,0.072,0
"5354",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x4","power","saddle_V2",5e-04,0.012,0.0465,0
"5355",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x4","size","saddle_V1",0.002,0.026,0.072,0
"5356",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","x4","size","saddle_V2",5e-04,0.012,0.0465,0
"5357",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","xD","power","saddle_V1",0.008,0.0605,0.1335,0
"5358",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","xD","power","saddle_V2",0.0015,0.032,0.082,0
"5359",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","xD","size","saddle_V1",0.0135,0.055,0.096,0
"5360",50,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,151079708,"HC3","xD","size","saddle_V2",0.0085,0.0425,0.0765,0
"5361",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x0","power","saddle_V1",0.0225,0.089,0.1545,0
"5362",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x0","power","saddle_V2",0.0085,0.0605,0.1275,0
"5363",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x0","size","saddle_V1",0.011,0.0615,0.119,0
"5364",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x0","size","saddle_V2",0.0055,0.039,0.0925,0
"5365",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x1","power","saddle_V1",0.0365,0.1335,0.2175,0
"5366",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x1","power","saddle_V2",0.0235,0.104,0.1835,0
"5367",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x1","size","saddle_V1",0.0115,0.0535,0.124,0
"5368",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x1","size","saddle_V2",0.0055,0.0375,0.097,0
"5369",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x3","power","saddle_V1",0.4945,0.7375,0.8245,0
"5370",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x3","power","saddle_V2",0.382,0.658,0.7875,0
"5371",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x3","size","saddle_V1",0.0095,0.049,0.1035,0
"5372",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x3","size","saddle_V2",0.007,0.0385,0.0905,0
"5373",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x4","power","saddle_V1",0.0065,0.0445,0.1085,0
"5374",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x4","power","saddle_V2",0.004,0.029,0.0795,0
"5375",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x4","size","saddle_V1",0.0065,0.0445,0.1085,0
"5376",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","x4","size","saddle_V2",0.004,0.029,0.0795,0
"5377",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","xD","power","saddle_V1",0.049,0.1885,0.308,0
"5378",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","xD","power","saddle_V2",0.0185,0.1235,0.24,0
"5379",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","xD","size","saddle_V1",0.0245,0.0675,0.1265,0
"5380",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC0","xD","size","saddle_V2",0.0155,0.052,0.103,0
"5381",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x0","power","saddle_V1",0.018,0.079,0.1455,0
"5382",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x0","power","saddle_V2",0.0065,0.0515,0.113,0
"5383",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x0","size","saddle_V1",0.008,0.053,0.109,0
"5384",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x0","size","saddle_V2",0.005,0.0375,0.0855,0
"5385",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x1","power","saddle_V1",0.0315,0.124,0.204,0
"5386",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x1","power","saddle_V2",0.0205,0.098,0.172,0
"5387",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x1","size","saddle_V1",0.0085,0.0475,0.1125,0
"5388",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x1","size","saddle_V2",0.0055,0.034,0.087,0
"5389",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x3","power","saddle_V1",0.467,0.7205,0.816,0
"5390",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x3","power","saddle_V2",0.363,0.642,0.7735,0
"5391",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x3","size","saddle_V1",0.008,0.0445,0.098,0
"5392",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x3","size","saddle_V2",0.006,0.035,0.0815,0
"5393",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x4","power","saddle_V1",0.0065,0.04,0.0975,0
"5394",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x4","power","saddle_V2",0.0025,0.025,0.071,0
"5395",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x4","size","saddle_V1",0.0065,0.04,0.0975,0
"5396",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","x4","size","saddle_V2",0.0025,0.025,0.071,0
"5397",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","xD","power","saddle_V1",0.039,0.171,0.2875,0
"5398",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","xD","power","saddle_V2",0.017,0.1095,0.225,0
"5399",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","xD","size","saddle_V1",0.0205,0.063,0.117,0
"5400",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC1","xD","size","saddle_V2",0.013,0.048,0.0955,0
"5401",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x0","power","saddle_V1",0.015,0.075,0.141,0
"5402",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x0","power","saddle_V2",0.005,0.049,0.107,0
"5403",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x0","size","saddle_V1",0.0085,0.0525,0.104,0
"5404",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x0","size","saddle_V2",0.004,0.033,0.0815,0
"5405",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x1","power","saddle_V1",0.028,0.118,0.1965,0
"5406",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x1","power","saddle_V2",0.018,0.093,0.1655,0
"5407",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x1","size","saddle_V1",0.007,0.0435,0.105,0
"5408",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x1","size","saddle_V2",0.004,0.03,0.0805,0
"5409",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x3","power","saddle_V1",0.4235,0.686,0.799,0
"5410",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x3","power","saddle_V2",0.3235,0.598,0.7455,0
"5411",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x3","size","saddle_V1",0.0065,0.04,0.086,0
"5412",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x3","size","saddle_V2",0.0045,0.0335,0.0725,0
"5413",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x4","power","saddle_V1",0.005,0.035,0.0935,0
"5414",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x4","power","saddle_V2",0.003,0.024,0.069,0
"5415",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x4","size","saddle_V1",0.005,0.035,0.0935,0
"5416",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","x4","size","saddle_V2",0.003,0.024,0.069,0
"5417",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","xD","power","saddle_V1",0.037,0.167,0.283,0
"5418",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","xD","power","saddle_V2",0.0145,0.1045,0.218,0
"5419",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","xD","size","saddle_V1",0.02,0.061,0.1135,0
"5420",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC2","xD","size","saddle_V2",0.0125,0.047,0.0915,0
"5421",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x0","power","saddle_V1",0.01,0.063,0.1215,0
"5422",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x0","power","saddle_V2",0.004,0.042,0.093,0
"5423",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x0","size","saddle_V1",0.0065,0.041,0.0945,0
"5424",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x0","size","saddle_V2",0.0035,0.027,0.072,0
"5425",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x1","power","saddle_V1",0.0225,0.1025,0.1745,0
"5426",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x1","power","saddle_V2",0.0145,0.081,0.1515,0
"5427",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x1","size","saddle_V1",0.0055,0.0355,0.088,0
"5428",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x1","size","saddle_V2",0.003,0.023,0.0645,0
"5429",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x3","power","saddle_V1",0.3405,0.6145,0.748,0
"5430",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x3","power","saddle_V2",0.254,0.517,0.6695,0
"5431",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x3","size","saddle_V1",0.0035,0.0315,0.066,0
"5432",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x3","size","saddle_V2",0.0045,0.024,0.0535,0
"5433",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x4","power","saddle_V1",0.003,0.029,0.083,0
"5434",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x4","power","saddle_V2",0.0025,0.021,0.0575,0
"5435",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x4","size","saddle_V1",0.003,0.029,0.083,0
"5436",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","x4","size","saddle_V2",0.0025,0.021,0.0575,0
"5437",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","xD","power","saddle_V1",0.03,0.145,0.258,0
"5438",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","xD","power","saddle_V2",0.0115,0.088,0.199,0
"5439",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","xD","size","saddle_V1",0.0155,0.0535,0.1,0
"5440",100,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,1070094585,"HC3","xD","size","saddle_V2",0.011,0.0415,0.0775,0
"5441",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x0","power","saddle_V1",0.0335,0.128,0.2185,0
"5442",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x0","power","saddle_V2",0.0215,0.0975,0.191,0
"5443",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x0","size","saddle_V1",0.01,0.0495,0.0975,0
"5444",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x0","size","saddle_V2",0.006,0.041,0.0825,0
"5445",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x1","power","saddle_V1",0.0725,0.2045,0.301,0
"5446",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x1","power","saddle_V2",0.0575,0.177,0.278,0
"5447",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x1","size","saddle_V1",0.0095,0.054,0.098,0
"5448",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x1","size","saddle_V2",0.0055,0.041,0.085,0
"5449",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x3","power","saddle_V1",0.9215,0.9765,0.9845,0
"5450",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x3","power","saddle_V2",0.8645,0.964,0.983,0
"5451",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x3","size","saddle_V1",0.0135,0.064,0.126,0
"5452",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x3","size","saddle_V2",0.009,0.0505,0.1055,0
"5453",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x4","power","saddle_V1",0.0115,0.062,0.112,0
"5454",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x4","power","saddle_V2",0.008,0.0495,0.096,0
"5455",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x4","size","saddle_V1",0.0115,0.062,0.112,0
"5456",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","x4","size","saddle_V2",0.008,0.0495,0.096,0
"5457",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","xD","power","saddle_V1",0.1985,0.476,0.622,0
"5458",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","xD","power","saddle_V2",0.124,0.402,0.5715,0
"5459",250,"1 1 0 1 0 1","T T F T T T","E6","Ech","saddle",2000,590031392,"HC0","xD","size","saddle_V1",0.0125,0.0615,0.104,0
