"","g","n","B","whichX","alpha_string","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"4486",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","KCCI_E",0,0,0,0.002,0.012
"4487",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","KCCI_H",0,0,0.001,0.007,0.022
"4488",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","KCp_E",0,0.001,0.002,0.003,0.011
"4489",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","KCp_H",0,0.001,0.002,0.01,0.019
"4490",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","naive",0,0.003,0.006,0.02,0.038
"4491",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","RCI_E",0,0.005,0.008,0.011,0.02
"4492",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","RCI_H",0,0,0,0.002,0.009
"4493",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","Rp_E",0,0.002,0.003,0.008,0.013
"4494",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","Rp_H",0,0,0,0,0.002
"4495",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","saddle_E",0,0,0.001,0.01,0.02
"4496",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","saddle_H",0,0,0.001,0.008,0.021
"4497",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","Satt_E",0,0,0,0.002,0.008
"4498",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4","x4","size","Satt_H",0,0,0,0.005,0.016
"4499",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","KCCI_E",0,0,0.002,0.011,0.026
"4500",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","KCCI_H",0,0,0.002,0.014,0.033
"4501",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","KCp_E",0,0.002,0.002,0.013,0.027
"4502",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","KCp_H",0,0.002,0.002,0.014,0.032
"4503",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","naive",0,0.004,0.01,0.038,0.069
"4504",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","RCI_E",0,0.014,0.015,0.024,0.04
"4505",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","RCI_H",0,0,0.001,0.007,0.021
"4506",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","Rp_E",0,0.006,0.01,0.019,0.03
"4507",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","Rp_H",0,0,0,0.001,0.008
"4508",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","saddle_E",0,0.001,0.002,0.016,0.04
"4509",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","saddle_H",0,0.001,0.002,0.015,0.033
"4510",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","Satt_E",0,0,0.001,0.011,0.024
"4511",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","power","Satt_H",0,0,0.001,0.011,0.029
"4512",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","KCCI_E",0,0,0.002,0.011,0.026
"4513",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","KCCI_H",0,0,0.002,0.014,0.033
"4514",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","KCp_E",0,0.002,0.002,0.013,0.027
"4515",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","KCp_H",0,0.002,0.002,0.014,0.032
"4516",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","naive",0,0.004,0.01,0.038,0.069
"4517",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","RCI_E",0,0.014,0.015,0.024,0.04
"4518",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","RCI_H",0,0,0.001,0.007,0.021
"4519",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","Rp_E",0,0.006,0.01,0.019,0.03
"4520",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","Rp_H",0,0,0,0.001,0.008
"4521",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","saddle_E",0,0.001,0.002,0.016,0.04
"4522",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","saddle_H",0,0.001,0.002,0.015,0.033
"4523",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","Satt_E",0,0,0.001,0.011,0.024
"4524",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC4m","x4","size","Satt_H",0,0,0.001,0.011,0.029
"4525",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","KCCI_E",0,0.001,0.002,0.011,0.024
"4526",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","KCCI_H",0,0.001,0.001,0.013,0.029
"4527",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","KCp_E",0,0.002,0.003,0.012,0.023
"4528",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","KCp_H",0,0.002,0.003,0.014,0.028
"4529",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","naive",0,0.006,0.008,0.029,0.05
"4530",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","RCI_E",0,0.018,0.018,0.025,0.038
"4531",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","RCI_H",0,0,0.001,0.007,0.02
"4532",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","Rp_E",0,0.008,0.008,0.013,0.028
"4533",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","Rp_H",0,0,0,0.002,0.007
"4534",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","saddle_E",0,0.001,0.002,0.012,0.032
"4535",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","saddle_H",0,0.001,0.002,0.013,0.029
"4536",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","Satt_E",0,0.001,0.002,0.008,0.022
"4537",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","power","Satt_H",0,0,0.001,0.011,0.026
"4538",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","KCCI_E",0,0.001,0.002,0.011,0.024
"4539",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","KCCI_H",0,0.001,0.001,0.013,0.029
"4540",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","KCp_E",0,0.002,0.003,0.012,0.023
"4541",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","KCp_H",0,0.002,0.003,0.014,0.028
"4542",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","naive",0,0.006,0.008,0.029,0.05
"4543",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","RCI_E",0,0.018,0.018,0.025,0.038
"4544",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","RCI_H",0,0,0.001,0.007,0.02
"4545",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","Rp_E",0,0.008,0.008,0.013,0.028
"4546",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","Rp_H",0,0,0,0.002,0.007
"4547",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","saddle_E",0,0.001,0.002,0.012,0.032
"4548",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","saddle_H",0,0.001,0.002,0.013,0.029
"4549",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","Satt_E",0,0.001,0.002,0.008,0.022
"4550",0.8,100,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.222298960822917,1000,26742199,"HC5","x4","size","Satt_H",0,0,0.001,0.011,0.026
"4551",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","KCCI_E",0,0.049,0.057,0.157,0.238
"4552",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","KCCI_H",0,0.024,0.038,0.117,0.196
"4553",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","KCp_E",0,0.067,0.086,0.183,0.261
"4554",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","KCp_H",0,0.057,0.069,0.144,0.213
"4555",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","naive",0,0.063,0.085,0.193,0.274
"4556",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","RCI_E",0,0.217,0.221,0.266,0.311
"4557",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","RCI_H",0,0.017,0.03,0.092,0.156
"4558",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","Rp_E",0,0.121,0.132,0.201,0.26
"4559",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","Rp_H",0,0,0,0,0.003
"4560",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","saddle_E",0,0.026,0.044,0.117,0.187
"4561",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","saddle_H",0,0.035,0.054,0.141,0.217
"4562",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","Satt_E",0,0.054,0.079,0.178,0.26
"4563",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","power","Satt_H",0,0.016,0.035,0.121,0.204
"4564",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","KCCI_E",0,0.049,0.057,0.157,0.238
"4565",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","KCCI_H",0,0.024,0.038,0.117,0.196
"4566",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","KCp_E",0,0.067,0.086,0.183,0.261
"4567",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","KCp_H",0,0.057,0.069,0.144,0.213
"4568",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","naive",0,0.063,0.085,0.193,0.274
"4569",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","RCI_E",0,0.217,0.221,0.266,0.311
"4570",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","RCI_H",0,0.017,0.03,0.092,0.156
"4571",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","Rp_E",0,0.121,0.132,0.201,0.26
"4572",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","Rp_H",0,0,0,0,0.003
"4573",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","saddle_E",0,0.026,0.044,0.117,0.187
"4574",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","saddle_H",0,0.035,0.054,0.141,0.217
"4575",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","Satt_E",0,0.054,0.079,0.178,0.26
"4576",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC0","x4","size","Satt_H",0,0.016,0.035,0.121,0.204
"4577",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","KCCI_E",0,0.02,0.033,0.092,0.163
"4578",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","KCCI_H",0,0.014,0.023,0.077,0.147
"4579",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","KCp_E",0,0.049,0.056,0.115,0.181
"4580",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","KCp_H",0,0.043,0.054,0.101,0.157
"4581",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","naive",0,0.054,0.059,0.137,0.201
"4582",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","RCI_E",0,0.076,0.09,0.131,0.172
"4583",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","RCI_H",0,0.009,0.015,0.058,0.097
"4584",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","Rp_E",0,0.056,0.064,0.112,0.149
"4585",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","Rp_H",0,0,0,0,0.001
"4586",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","saddle_E",0,0.018,0.026,0.077,0.141
"4587",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","saddle_H",0,0.023,0.035,0.098,0.159
"4588",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","Satt_E",0,0.027,0.036,0.103,0.175
"4589",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","power","Satt_H",0,0.014,0.018,0.079,0.152
"4590",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","KCCI_E",0,0.02,0.033,0.092,0.163
"4591",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","KCCI_H",0,0.014,0.023,0.077,0.147
"4592",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","KCp_E",0,0.049,0.056,0.115,0.181
"4593",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","KCp_H",0,0.043,0.054,0.101,0.157
"4594",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","naive",0,0.054,0.059,0.137,0.201
"4595",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","RCI_E",0,0.076,0.09,0.131,0.172
"4596",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","RCI_H",0,0.009,0.015,0.058,0.097
"4597",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","Rp_E",0,0.056,0.064,0.112,0.149
"4598",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","Rp_H",0,0,0,0,0.001
"4599",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","saddle_E",0,0.018,0.026,0.077,0.141
"4600",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","saddle_H",0,0.023,0.035,0.098,0.159
"4601",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","Satt_E",0,0.027,0.036,0.103,0.175
"4602",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC1","x4","size","Satt_H",0,0.014,0.018,0.079,0.152
"4603",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","KCCI_E",0,0.001,0.007,0.042,0.083
"4604",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","KCCI_H",0,0.002,0.002,0.034,0.084
"4605",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","KCp_E",0,0.013,0.019,0.059,0.096
"4606",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","KCp_H",0,0.013,0.019,0.055,0.09
"4607",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","naive",0,0.024,0.038,0.1,0.146
"4608",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","RCI_E",0,0.024,0.03,0.066,0.096
"4609",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","RCI_H",0,0,0.001,0.009,0.025
"4610",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","Rp_E",0,0.011,0.018,0.043,0.055
"4611",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","Rp_H",0,0,0,0,0
"4612",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","saddle_E",0,0.004,0.009,0.043,0.092
"4613",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","saddle_H",0,0.002,0.009,0.042,0.092
"4614",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","Satt_E",0,0.001,0.006,0.038,0.082
"4615",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","power","Satt_H",0,0,0.002,0.023,0.074
"4616",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","KCCI_E",0,0.001,0.007,0.042,0.083
"4617",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","KCCI_H",0,0.002,0.002,0.034,0.084
"4618",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","KCp_E",0,0.013,0.019,0.059,0.096
"4619",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","KCp_H",0,0.013,0.019,0.055,0.09
"4620",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","naive",0,0.024,0.038,0.1,0.146
"4621",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","RCI_E",0,0.024,0.03,0.066,0.096
"4622",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","RCI_H",0,0,0.001,0.009,0.025
"4623",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","Rp_E",0,0.011,0.018,0.043,0.055
"4624",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","Rp_H",0,0,0,0,0
"4625",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","saddle_E",0,0.004,0.009,0.043,0.092
"4626",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","saddle_H",0,0.002,0.009,0.042,0.092
"4627",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","Satt_E",0,0.001,0.006,0.038,0.082
"4628",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC2","x4","size","Satt_H",0,0,0.002,0.023,0.074
"4629",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","KCCI_E",0,0,0,0.001,0.009
"4630",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","KCCI_H",0,0,0,0.004,0.018
"4631",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","KCp_E",0,0.001,0.001,0.004,0.012
"4632",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","KCp_H",0,0.002,0.002,0.008,0.023
"4633",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","naive",0,0.002,0.007,0.034,0.057
"4634",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","RCI_E",0,0,0,0.003,0.012
"4635",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","RCI_H",0,0,0,0,0.002
"4636",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","Rp_E",0,0,0,0.002,0.004
"4637",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","Rp_H",0,0,0,0,0
"4638",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","saddle_E",0,0,0,0.007,0.028
"4639",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","saddle_H",0,0,0.001,0.006,0.022
"4640",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","Satt_E",0,0,0,0.001,0.007
"4641",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","power","Satt_H",0,0,0,0.003,0.015
"4642",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","KCCI_E",0,0,0,0.001,0.009
"4643",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","KCCI_H",0,0,0,0.004,0.018
"4644",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","KCp_E",0,0.001,0.001,0.004,0.012
"4645",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","KCp_H",0,0.002,0.002,0.008,0.023
"4646",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","naive",0,0.002,0.007,0.034,0.057
"4647",1,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",0.14254583666047,1000,26742200,"HC3","x4","size","RCI_E",0,0,0,0.003,0.012
