"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10"
"1501",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x2","size","naive",0.017,0.072,0.126
"1502",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x2","size","Satt",0.012,0.07,0.121
"1503",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x2","size","saddle_V1",0.008,0.053,0.1
"1504",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x2","size","saddle_V2",0.003,0.039,0.085
"1505",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","power","naive",0.439,0.65,0.745
"1506",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","power","Satt",0.319,0.575,0.693
"1507",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","power","saddle_V1",0.287,0.557,0.674
"1508",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","power","saddle_V2",0.249,0.493,0.636
"1509",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","size","naive",0.021,0.065,0.121
"1510",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","size","Satt",0.007,0.045,0.099
"1511",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","size","saddle_V1",0.002,0.043,0.087
"1512",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x3","size","saddle_V2",0.004,0.037,0.079
"1513",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","power","naive",0.015,0.065,0.12
"1514",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","power","Satt",0.013,0.063,0.117
"1515",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","power","saddle_V1",0.007,0.048,0.103
"1516",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","power","saddle_V2",0.005,0.033,0.089
"1517",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","size","naive",0.015,0.065,0.12
"1518",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","size","Satt",0.013,0.063,0.117
"1519",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","size","saddle_V1",0.007,0.048,0.103
"1520",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC2","x4","size","saddle_V2",0.005,0.033,0.089
"1521",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","power","naive",0.007,0.046,0.08
"1522",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","power","Satt",0.001,0.033,0.07
"1523",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","power","saddle_V1",0.002,0.023,0.071
"1524",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","power","saddle_V2",0,0.019,0.058
"1525",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","size","naive",0.007,0.033,0.069
"1526",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","size","Satt",0.003,0.023,0.06
"1527",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","size","saddle_V1",0.002,0.022,0.046
"1528",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x0","size","saddle_V2",0,0.015,0.034
"1529",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","power","naive",0.017,0.063,0.114
"1530",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","power","Satt",0.009,0.048,0.082
"1531",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","power","saddle_V1",0.009,0.043,0.085
"1532",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","power","saddle_V2",0.006,0.034,0.067
"1533",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","size","naive",0.008,0.032,0.077
"1534",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","size","Satt",0.004,0.022,0.058
"1535",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","size","saddle_V1",0.002,0.019,0.054
"1536",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x1","size","saddle_V2",0,0.015,0.042
"1537",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","power","naive",0.219,0.444,0.561
"1538",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","power","Satt",0.145,0.393,0.517
"1539",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","power","saddle_V1",0.128,0.368,0.505
"1540",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","power","saddle_V2",0.086,0.305,0.459
"1541",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","size","naive",0.006,0.042,0.084
"1542",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","size","Satt",0.002,0.025,0.065
"1543",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","size","saddle_V1",0.002,0.023,0.06
"1544",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x2","size","saddle_V2",0.001,0.014,0.051
"1545",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","power","naive",0.283,0.508,0.625
"1546",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","power","Satt",0.099,0.255,0.406
"1547",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","power","saddle_V1",0.124,0.344,0.496
"1548",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","power","saddle_V2",0.106,0.298,0.445
"1549",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","size","naive",0.005,0.032,0.066
"1550",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","size","Satt",0,0.008,0.03
"1551",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","size","saddle_V1",0.001,0.011,0.036
"1552",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x3","size","saddle_V2",0.001,0.01,0.026
"1553",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","power","naive",0.007,0.033,0.079
"1554",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","power","Satt",0.003,0.026,0.07
"1555",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","power","saddle_V1",0.003,0.021,0.059
"1556",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","power","saddle_V2",0.001,0.017,0.044
"1557",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","size","naive",0.007,0.033,0.079
"1558",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","size","Satt",0.003,0.026,0.07
"1559",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","size","saddle_V1",0.003,0.021,0.059
"1560",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC3","x4","size","saddle_V2",0.001,0.017,0.044
"1561",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","power","naive",0.011,0.057,0.093
"1562",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","power","Satt",0.006,0.04,0.072
"1563",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","power","saddle_V1",0.002,0.029,0.07
"1564",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","power","saddle_V2",0,0.016,0.056
"1565",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","size","naive",0.009,0.033,0.076
"1566",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","size","Satt",0.005,0.021,0.052
"1567",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","size","saddle_V1",0.003,0.022,0.051
"1568",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x0","size","saddle_V2",0,0.017,0.037
"1569",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","power","naive",0.019,0.071,0.129
"1570",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","power","Satt",0.01,0.044,0.086
"1571",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","power","saddle_V1",0.009,0.045,0.087
"1572",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","power","saddle_V2",0.01,0.039,0.07
"1573",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","size","naive",0.007,0.043,0.086
"1574",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","size","Satt",0.005,0.025,0.058
"1575",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","size","saddle_V1",0.004,0.019,0.055
"1576",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x1","size","saddle_V2",0.002,0.012,0.048
"1577",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","power","naive",0.253,0.467,0.578
"1578",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","power","Satt",0.16,0.367,0.495
"1579",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","power","saddle_V1",0.152,0.38,0.507
"1580",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","power","saddle_V2",NA,NA,NA
"1581",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","size","naive",0.009,0.05,0.097
"1582",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","size","Satt",0.003,0.032,0.074
"1583",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","size","saddle_V1",0.004,0.026,0.073
"1584",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x2","size","saddle_V2",0.002,0.017,0.058
"1585",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","power","naive",0.255,0.432,0.534
"1586",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","power","Satt",0.079,0.194,0.304
"1587",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","power","saddle_V1",0.105,0.261,0.382
"1588",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","power","saddle_V2",0.086,0.223,0.336
"1589",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","size","naive",0.006,0.029,0.069
"1590",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","size","Satt",0,0.008,0.027
"1591",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","size","saddle_V1",0.001,0.011,0.03
"1592",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x3","size","saddle_V2",0.002,0.012,0.027
"1593",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","power","naive",0.011,0.046,0.104
"1594",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","power","Satt",0.007,0.035,0.085
"1595",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","power","saddle_V1",0.005,0.03,0.079
"1596",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","power","saddle_V2",0.002,0.023,0.06
"1597",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","size","naive",0.011,0.046,0.104
"1598",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","size","Satt",0.007,0.035,0.085
"1599",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","size","saddle_V1",0.005,0.03,0.079
"1600",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4","x4","size","saddle_V2",0.002,0.023,0.06
"1601",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","power","naive",0.005,0.038,0.077
"1602",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","power","Satt",0.001,0.018,0.058
"1603",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","power","saddle_V1",0,0.018,0.06
"1604",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","power","saddle_V2",0,0.011,0.042
"1605",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","size","naive",0.006,0.029,0.062
"1606",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","size","Satt",0.002,0.017,0.035
"1607",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","size","saddle_V1",0.001,0.02,0.04
"1608",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x0","size","saddle_V2",0,0.012,0.029
"1609",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","power","naive",0.015,0.052,0.101
"1610",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","power","Satt",0.008,0.033,0.065
"1611",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","power","saddle_V1",0.009,0.035,0.067
"1612",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","power","saddle_V2",0.007,0.027,0.055
"1613",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","size","naive",0.007,0.027,0.065
"1614",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","size","Satt",0.002,0.012,0.036
"1615",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","size","saddle_V1",0.001,0.012,0.041
"1616",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x1","size","saddle_V2",0.001,0.012,0.035
"1617",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","power","naive",0.193,0.425,0.528
"1618",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","power","Satt",0.1,0.309,0.458
"1619",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","power","saddle_V1",0.103,0.322,0.474
"1620",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","power","saddle_V2",0.062,0.254,0.404
"1621",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","size","naive",0.006,0.035,0.073
"1622",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","size","Satt",0.002,0.014,0.05
"1623",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","size","saddle_V1",0.002,0.015,0.049
"1624",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x2","size","saddle_V2",0.001,0.01,0.035
"1625",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","power","naive",0.25,0.427,0.565
"1626",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","power","Satt",0.047,0.159,0.281
"1627",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","power","saddle_V1",0.084,0.261,0.393
"1628",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","power","saddle_V2",0.07,0.221,0.353
"1629",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","size","naive",0.004,0.019,0.052
"1630",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","size","Satt",0,0.006,0.012
"1631",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","size","saddle_V1",0.002,0.01,0.02
"1632",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x3","size","saddle_V2",0.001,0.008,0.016
"1633",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","power","naive",0.005,0.027,0.072
"1634",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","power","Satt",0.001,0.018,0.053
"1635",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","power","saddle_V1",0.002,0.019,0.048
"1636",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","power","saddle_V2",0.002,0.015,0.037
"1637",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","size","naive",0.005,0.027,0.072
"1638",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","size","Satt",0.001,0.018,0.053
"1639",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","size","saddle_V1",0.002,0.019,0.048
"1640",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC4m","x4","size","saddle_V2",0.002,0.015,0.037
"1641",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","power","naive",0.021,0.081,0.15
"1642",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","power","Satt",0.017,0.071,0.139
"1643",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","power","saddle_V1",0.012,0.07,0.112
"1644",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","power","saddle_V2",0.005,0.05,0.096
"1645",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","size","naive",0.02,0.068,0.113
"1646",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","size","Satt",0.014,0.061,0.106
"1647",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","size","saddle_V1",0.009,0.044,0.09
"1648",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x0","size","saddle_V2",0.005,0.035,0.075
"1649",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","power","naive",0.039,0.108,0.185
"1650",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","power","Satt",0.031,0.091,0.164
"1651",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","power","saddle_V1",0.021,0.078,0.145
"1652",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","power","saddle_V2",0.014,0.064,0.123
"1653",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","size","naive",0.02,0.075,0.12
"1654",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","size","Satt",0.014,0.066,0.115
"1655",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","size","saddle_V1",0.008,0.05,0.102
"1656",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x1","size","saddle_V2",0.006,0.034,0.082
"1657",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","power","naive",0.358,0.556,0.662
"1658",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","power","Satt",0.312,0.537,0.649
"1659",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","power","saddle_V1",0.254,0.498,0.626
"1660",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","power","saddle_V2",0.184,0.452,0.575
"1661",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","size","naive",0.02,0.083,0.136
"1662",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","size","Satt",0.016,0.071,0.13
"1663",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","size","saddle_V1",0.01,0.059,0.113
"1664",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x2","size","saddle_V2",0.003,0.046,0.092
"1665",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","power","naive",0.409,0.62,0.717
"1666",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","power","Satt",0.24,0.477,0.582
"1667",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","power","saddle_V1",0.239,0.476,0.615
"1668",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","power","saddle_V2",0.205,0.421,0.567
"1669",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","size","naive",0.017,0.066,0.119
"1670",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","size","Satt",0.008,0.041,0.091
"1671",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","size","saddle_V1",0.001,0.034,0.074
"1672",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x3","size","saddle_V2",0.004,0.028,0.07
"1673",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","power","naive",0.018,0.075,0.131
"1674",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","power","Satt",0.018,0.071,0.129
"1675",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","power","saddle_V1",0.008,0.054,0.114
"1676",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","power","saddle_V2",0.006,0.036,0.097
"1677",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","size","naive",0.018,0.075,0.131
"1678",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","size","Satt",0.018,0.071,0.129
"1679",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","size","saddle_V1",0.008,0.054,0.114
"1680",25,"1 1 1 1 0 0","T T T T T F","E5","En","naive Satt saddle",1000,567037134,"HC5","x4","size","saddle_V2",0.006,0.036,0.097
"1681",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","power","naive",0.017,0.091,0.161
"1682",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","power","Satt",0.016,0.086,0.161
"1683",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","power","saddle_V1",0.013,0.073,0.149
"1684",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","power","saddle_V2",0.009,0.043,0.107
"1685",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","size","naive",0.013,0.085,0.149
"1686",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","size","Satt",0.012,0.084,0.145
"1687",25,"1 1 1 1 0 0","T T T T T F","E6","En","naive Satt saddle",1000,710800810,"HC0","x0","size","saddle_V1",NA,NA,NA
