"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10"
"3267",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","power","saddle_V1",1,1,1
"3268",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","power","saddle_V2",1,1,1
"3269",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","size","naive",0,0,1
"3270",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","size","Satt",0,0,1
"3271",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","size","saddle_V1",0,0,1
"3272",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x3","size","saddle_V2",0,0,0
"3273",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","power","naive",0,0,0
"3274",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","power","Satt",0,0,0
"3275",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","power","saddle_V1",0,0,0
"3276",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","power","saddle_V2",0,0,0
"3277",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","size","naive",0,0,0
"3278",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","size","Satt",0,0,0
"3279",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","size","saddle_V1",0,0,0
"3280",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC0","x4","size","saddle_V2",0,0,0
"3281",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","power","naive",0,0,0
"3282",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","power","Satt",0,0,0
"3283",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","power","saddle_V1",0,0,0
"3284",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","power","saddle_V2",0,0,0
"3285",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","size","naive",0,0,0
"3286",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","size","Satt",0,0,0
"3287",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","size","saddle_V1",0,0,0
"3288",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x0","size","saddle_V2",0,0,0
"3289",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","power","naive",0,0,0
"3290",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","power","Satt",0,0,0
"3291",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","power","saddle_V1",0,0,0
"3292",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","power","saddle_V2",0,0,0
"3293",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","size","naive",0,0,0
"3294",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","size","Satt",0,0,0
"3295",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","size","saddle_V1",0,0,0
"3296",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x1","size","saddle_V2",0,0,0
"3297",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","power","naive",1,1,1
"3298",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","power","Satt",1,1,1
"3299",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","power","saddle_V1",1,1,1
"3300",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","power","saddle_V2",1,1,1
"3301",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","size","naive",0,0,0
"3302",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","size","Satt",0,0,0
"3303",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","size","saddle_V1",0,0,0
"3304",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x2","size","saddle_V2",0,0,0
"3305",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","power","naive",1,1,1
"3306",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","power","Satt",1,1,1
"3307",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","power","saddle_V1",1,1,1
"3308",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","power","saddle_V2",1,1,1
"3309",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","size","naive",0,0,1
"3310",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","size","Satt",0,0,0
"3311",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","size","saddle_V1",0,0,1
"3312",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x3","size","saddle_V2",0,0,0
"3313",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","power","naive",0,0,0
"3314",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","power","Satt",0,0,0
"3315",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","power","saddle_V1",0,0,0
"3316",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","power","saddle_V2",0,0,0
"3317",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","size","naive",0,0,0
"3318",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","size","Satt",0,0,0
"3319",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","size","saddle_V1",0,0,0
"3320",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC2","x4","size","saddle_V2",0,0,0
"3321",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","power","naive",0,0,0
"3322",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","power","Satt",0,0,0
"3323",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","power","saddle_V1",0,0,0
"3324",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","power","saddle_V2",0,0,0
"3325",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","size","naive",0,0,0
"3326",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","size","Satt",0,0,0
"3327",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","size","saddle_V1",0,0,0
"3328",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x0","size","saddle_V2",0,0,0
"3329",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","power","naive",0,0,0
"3330",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","power","Satt",0,0,0
"3331",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","power","saddle_V1",0,0,0
"3332",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","power","saddle_V2",0,0,0
"3333",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","size","naive",0,0,0
"3334",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","size","Satt",0,0,0
"3335",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","size","saddle_V1",0,0,0
"3336",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x1","size","saddle_V2",0,0,0
"3337",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","power","naive",1,1,1
"3338",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","power","Satt",1,1,1
"3339",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","power","saddle_V1",1,1,1
"3340",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","power","saddle_V2",1,1,1
"3341",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","size","naive",0,0,0
"3342",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","size","Satt",0,0,0
"3343",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","size","saddle_V1",0,0,0
"3344",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x2","size","saddle_V2",0,0,0
"3345",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","power","naive",1,1,1
"3346",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","power","Satt",1,1,1
"3347",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","power","saddle_V1",1,1,1
"3348",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","power","saddle_V2",1,1,1
"3349",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","size","naive",0,0,0
"3350",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","size","Satt",0,0,0
"3351",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","size","saddle_V1",0,0,0
"3352",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x3","size","saddle_V2",0,0,0
"3353",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","power","naive",0,0,0
"3354",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","power","Satt",0,0,0
"3355",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","power","saddle_V1",0,0,0
"3356",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","power","saddle_V2",0,0,0
"3357",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","size","naive",0,0,0
"3358",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","size","Satt",0,0,0
"3359",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","size","saddle_V1",0,0,0
"3360",250,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,178443439,"HC4","x4","size","saddle_V2",0,0,0
"3361",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","power","naive",0,0,0
"3362",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","power","Satt",0,0,0
"3363",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","power","saddle_V1",0,0,0
"3364",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","power","saddle_V2",0,0,0
"3365",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","size","naive",0,0,0
"3366",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","size","Satt",0,0,0
"3367",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","size","saddle_V1",0,0,0
"3368",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x0","size","saddle_V2",0,0,0
"3369",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","power","naive",0,0,0
"3370",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","power","Satt",0,0,0
"3371",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","power","saddle_V1",0,0,0
"3372",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","power","saddle_V2",0,0,0
"3373",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","size","naive",0,0,0
"3374",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","size","Satt",0,0,0
"3375",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","size","saddle_V1",0,0,0
"3376",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x1","size","saddle_V2",0,0,0
"3377",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","power","naive",1,1,1
"3378",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","power","Satt",1,1,1
"3379",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","power","saddle_V1",1,1,1
"3380",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","power","saddle_V2",1,1,1
"3381",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","size","naive",0,0,0
"3382",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","size","Satt",0,0,0
"3383",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","size","saddle_V1",0,0,0
"3384",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x2","size","saddle_V2",0,0,0
"3385",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","power","naive",0,1,1
"3386",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","power","Satt",0,1,1
"3387",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","power","saddle_V1",0,1,1
"3388",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","power","saddle_V2",0,1,1
"3389",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","size","naive",0,0,1
"3390",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","size","Satt",0,0,1
"3391",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","size","saddle_V1",0,0,1
"3392",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x3","size","saddle_V2",0,0,1
"3393",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","power","naive",0,0,0
"3394",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","power","Satt",0,0,0
"3395",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","power","saddle_V1",0,0,0
"3396",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","power","saddle_V2",0,0,0
"3397",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","size","naive",0,0,0
"3398",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","size","Satt",0,0,0
"3399",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","size","saddle_V1",0,0,0
"3400",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC0","x4","size","saddle_V2",0,0,0
"3401",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","power","naive",0,0,0
"3402",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","power","Satt",0,0,0
"3403",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","power","saddle_V1",0,0,0
"3404",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","power","saddle_V2",0,0,0
"3405",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","size","naive",0,0,0
"3406",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","size","Satt",0,0,0
"3407",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","size","saddle_V1",0,0,0
"3408",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x0","size","saddle_V2",0,0,0
"3409",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","power","naive",0,0,0
"3410",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","power","Satt",0,0,0
"3411",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","power","saddle_V1",0,0,0
"3412",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","power","saddle_V2",0,0,0
"3413",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","size","naive",0,0,0
"3414",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","size","Satt",0,0,0
"3415",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","size","saddle_V1",0,0,0
"3416",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x1","size","saddle_V2",0,0,0
"3417",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","power","naive",1,1,1
"3418",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","power","Satt",1,1,1
"3419",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","power","saddle_V1",1,1,1
"3420",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","power","saddle_V2",1,1,1
"3421",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","size","naive",0,0,0
"3422",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","size","Satt",0,0,0
"3423",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","size","saddle_V1",0,0,0
"3424",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x2","size","saddle_V2",0,0,0
"3425",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","power","naive",0,1,1
"3426",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","power","Satt",0,1,1
"3427",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","power","saddle_V1",0,1,1
"3428",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","power","saddle_V2",0,1,1
"3429",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","size","naive",0,0,1
"3430",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","size","Satt",0,0,1
"3431",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","size","saddle_V1",0,0,1
"3432",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x3","size","saddle_V2",0,0,1
"3433",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","power","naive",0,0,0
"3434",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","power","Satt",0,0,0
"3435",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","power","saddle_V1",0,0,0
"3436",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","power","saddle_V2",0,0,0
"3437",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","size","naive",0,0,0
"3438",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","size","Satt",0,0,0
"3439",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","size","saddle_V1",0,0,0
"3440",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC2","x4","size","saddle_V2",0,0,0
"3441",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","power","naive",0,0,0
"3442",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","power","Satt",0,0,0
"3443",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","power","saddle_V1",0,0,0
"3444",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","power","saddle_V2",0,0,0
"3445",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","size","naive",0,0,0
"3446",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","size","Satt",0,0,0
"3447",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","size","saddle_V1",0,0,0
"3448",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x0","size","saddle_V2",0,0,0
"3449",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","power","naive",0,0,0
"3450",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","power","Satt",0,0,0
"3451",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","power","saddle_V1",0,0,0
"3452",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","power","saddle_V2",0,0,0
"3453",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","size","naive",0,0,0
"3454",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","size","Satt",0,0,0
"3455",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","size","saddle_V1",0,0,0
"3456",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x1","size","saddle_V2",0,0,0
"3457",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","power","naive",1,1,1
"3458",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","power","Satt",1,1,1
"3459",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","power","saddle_V1",1,1,1
"3460",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","power","saddle_V2",1,1,1
"3461",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","size","naive",0,0,0
"3462",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","size","Satt",0,0,0
"3463",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","size","saddle_V1",0,0,0
"3464",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x2","size","saddle_V2",0,0,0
"3465",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","power","naive",0,1,1
"3466",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","power","Satt",0,1,1
"3467",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","power","saddle_V1",0,1,1
"3468",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","power","saddle_V2",0,1,1
"3469",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","size","naive",0,0,1
"3470",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","size","Satt",0,0,1
"3471",500,"1 1 1 1 0 0","T T T T T F","E4","En","naive Satt saddle",1,1064174706,"HC4","x3","size","saddle_V1",0,0,1
