"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10"
"12909",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x3","size","naive",0,0,0
"12910",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x3","size","Satt",0,0,0
"12911",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x3","size","saddle_V1",0,0,0
"12912",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x3","size","saddle_V2",0,0,0
"12913",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","power","naive",1,1,1
"12914",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","power","Satt",1,1,1
"12915",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","power","saddle_V1",1,1,1
"12916",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","power","saddle_V2",1,1,1
"12917",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","size","naive",1,1,1
"12918",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","size","Satt",1,1,1
"12919",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","size","saddle_V1",1,1,1
"12920",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC4m","x4","size","saddle_V2",1,1,1
"12921",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","power","naive",0,0,0
"12922",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","power","Satt",0,0,0
"12923",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","power","saddle_V1",0,0,0
"12924",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","power","saddle_V2",0,0,0
"12925",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","size","naive",0,0,0
"12926",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","size","Satt",0,0,0
"12927",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","size","saddle_V1",0,0,0
"12928",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x0","size","saddle_V2",0,0,0
"12929",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","power","naive",0,1,1
"12930",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","power","Satt",0,0,1
"12931",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","power","saddle_V1",0,0,1
"12932",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","power","saddle_V2",0,0,0
"12933",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","size","naive",0,0,0
"12934",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","size","Satt",0,0,0
"12935",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","size","saddle_V1",0,0,0
"12936",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x1","size","saddle_V2",0,0,0
"12937",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","power","naive",0,0,0
"12938",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","power","Satt",0,0,0
"12939",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","power","saddle_V1",0,0,0
"12940",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","power","saddle_V2",0,0,0
"12941",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","size","naive",1,1,1
"12942",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","size","Satt",0,1,1
"12943",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","size","saddle_V1",1,1,1
"12944",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x2","size","saddle_V2",0,1,1
"12945",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","power","naive",1,1,1
"12946",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","power","Satt",1,1,1
"12947",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","power","saddle_V1",1,1,1
"12948",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","power","saddle_V2",1,1,1
"12949",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","size","naive",0,0,0
"12950",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","size","Satt",0,0,0
"12951",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","size","saddle_V1",0,0,0
"12952",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x3","size","saddle_V2",0,0,0
"12953",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","power","naive",1,1,1
"12954",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","power","Satt",1,1,1
"12955",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","power","saddle_V1",1,1,1
"12956",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","power","saddle_V2",1,1,1
"12957",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","size","naive",1,1,1
"12958",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","size","Satt",1,1,1
"12959",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","size","saddle_V1",1,1,1
"12960",100,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,649832475,"HC5","x4","size","saddle_V2",1,1,1
"12961",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","power","naive",0,1,1
"12962",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","power","Satt",0,1,1
"12963",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","power","saddle_V1",0,1,1
"12964",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","power","saddle_V2",0,1,1
"12965",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","size","naive",0,0,0
"12966",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","size","Satt",0,0,0
"12967",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","size","saddle_V1",0,0,0
"12968",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x0","size","saddle_V2",0,0,0
"12969",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","power","naive",0,0,0
"12970",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","power","Satt",0,0,0
"12971",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","power","saddle_V1",0,0,0
"12972",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","power","saddle_V2",0,0,0
"12973",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","size","naive",0,0,0
"12974",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","size","Satt",0,0,0
"12975",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","size","saddle_V1",0,0,0
"12976",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x1","size","saddle_V2",0,0,0
"12977",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","power","naive",1,1,1
"12978",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","power","Satt",1,1,1
"12979",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","power","saddle_V1",1,1,1
"12980",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","power","saddle_V2",1,1,1
"12981",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","size","naive",0,0,0
"12982",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","size","Satt",0,0,0
"12983",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","size","saddle_V1",0,0,0
"12984",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x2","size","saddle_V2",0,0,0
"12985",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","power","naive",1,1,1
"12986",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","power","Satt",1,1,1
"12987",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","power","saddle_V1",1,1,1
"12988",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","power","saddle_V2",1,1,1
"12989",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","size","naive",0,0,0
"12990",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","size","Satt",0,0,0
"12991",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","size","saddle_V1",0,0,0
"12992",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x3","size","saddle_V2",0,0,0
"12993",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","power","naive",0,0,0
"12994",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","power","Satt",0,0,0
"12995",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","power","saddle_V1",0,0,0
"12996",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","power","saddle_V2",0,0,0
"12997",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","size","naive",0,0,0
"12998",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","size","Satt",0,0,0
"12999",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","size","saddle_V1",0,0,0
"13000",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC1","x4","size","saddle_V2",0,0,0
"13001",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","power","naive",0,1,1
"13002",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","power","Satt",0,1,1
"13003",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","power","saddle_V1",0,1,1
"13004",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","power","saddle_V2",0,1,1
"13005",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","size","naive",0,0,0
"13006",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","size","Satt",0,0,0
"13007",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","size","saddle_V1",0,0,0
"13008",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x0","size","saddle_V2",0,0,0
"13009",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","power","naive",0,0,0
"13010",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","power","Satt",0,0,0
"13011",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","power","saddle_V1",0,0,0
"13012",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","power","saddle_V2",0,0,0
"13013",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","size","naive",0,0,0
"13014",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","size","Satt",0,0,0
"13015",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","size","saddle_V1",0,0,0
"13016",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x1","size","saddle_V2",1,1,1
"13017",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","power","naive",1,1,1
"13018",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","power","Satt",1,1,1
"13019",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","power","saddle_V1",1,1,1
"13020",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","power","saddle_V2",1,1,1
"13021",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","size","naive",0,0,0
"13022",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","size","Satt",0,0,0
"13023",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","size","saddle_V1",0,0,0
"13024",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x2","size","saddle_V2",0,0,0
"13025",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","power","naive",1,1,1
"13026",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","power","Satt",1,1,1
"13027",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","power","saddle_V1",1,1,1
"13028",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","power","saddle_V2",1,1,1
"13029",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","size","naive",0,0,0
"13030",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","size","Satt",0,0,0
"13031",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","size","saddle_V1",0,0,0
"13032",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x3","size","saddle_V2",0,0,0
"13033",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","power","naive",0,0,0
"13034",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","power","Satt",0,0,0
"13035",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","power","saddle_V1",0,0,0
"13036",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","power","saddle_V2",0,0,0
"13037",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","size","naive",0,0,0
"13038",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","size","Satt",0,0,0
"13039",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","size","saddle_V1",0,0,0
"13040",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC3","x4","size","saddle_V2",0,0,0
"13041",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","power","naive",0,1,1
"13042",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","power","Satt",0,1,1
"13043",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","power","saddle_V1",0,1,1
"13044",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","power","saddle_V2",0,1,1
"13045",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","size","naive",0,0,0
"13046",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","size","Satt",0,0,0
"13047",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","size","saddle_V1",0,0,0
"13048",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x0","size","saddle_V2",0,0,0
"13049",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","power","naive",0,0,0
"13050",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","power","Satt",0,0,0
"13051",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","power","saddle_V1",0,0,0
"13052",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","power","saddle_V2",0,0,0
"13053",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","size","naive",0,0,0
"13054",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","size","Satt",0,0,0
"13055",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","size","saddle_V1",0,0,0
"13056",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x1","size","saddle_V2",0,0,0
"13057",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","power","naive",1,1,1
"13058",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","power","Satt",1,1,1
"13059",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","power","saddle_V1",1,1,1
"13060",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","power","saddle_V2",1,1,1
"13061",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","size","naive",0,0,0
"13062",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","size","Satt",0,0,0
"13063",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","size","saddle_V1",0,0,0
"13064",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x2","size","saddle_V2",0,0,0
"13065",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","power","naive",1,1,1
"13066",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","power","Satt",1,1,1
"13067",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","power","saddle_V1",1,1,1
"13068",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","power","saddle_V2",1,1,1
"13069",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","size","naive",0,0,0
"13070",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","size","Satt",0,0,0
"13071",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","size","saddle_V1",0,0,0
"13072",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x3","size","saddle_V2",0,0,0
"13073",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","power","naive",0,0,0
"13074",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","power","Satt",0,0,0
"13075",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","power","saddle_V1",0,0,0
"13076",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","power","saddle_V2",0,0,0
"13077",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","size","naive",0,0,0
"13078",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","size","Satt",0,0,0
"13079",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","size","saddle_V1",0,0,0
"13080",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC4m","x4","size","saddle_V2",0,0,0
"13081",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","power","naive",0,1,1
"13082",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","power","Satt",0,1,1
"13083",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","power","saddle_V1",0,1,1
"13084",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","power","saddle_V2",0,1,1
"13085",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","size","naive",0,0,0
"13086",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","size","Satt",0,0,0
"13087",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","size","saddle_V1",0,0,0
"13088",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x0","size","saddle_V2",0,0,0
"13089",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","power","naive",0,0,0
"13090",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","power","Satt",0,0,0
"13091",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","power","saddle_V1",0,0,0
"13092",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","power","saddle_V2",0,0,0
"13093",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","size","naive",0,0,0
"13094",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","size","Satt",0,0,0
"13095",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","size","saddle_V1",0,0,0
"13096",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x1","size","saddle_V2",0,0,0
"13097",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","power","naive",1,1,1
"13098",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","power","Satt",1,1,1
"13099",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","power","saddle_V1",1,1,1
"13100",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","power","saddle_V2",1,1,1
"13101",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","size","naive",0,0,0
"13102",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","size","Satt",0,0,0
"13103",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","size","saddle_V1",0,0,0
"13104",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x2","size","saddle_V2",0,0,0
"13105",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x3","power","naive",1,1,1
"13106",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x3","power","Satt",1,1,1
"13107",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x3","power","saddle_V1",1,1,1
"13108",250,"1 1 1 1 0 0","T T T T T F","E6","Ech","naive Satt saddle",1,498255438,"HC5","x3","power","saddle_V2",1,1,1
